Date,AAPL,ACN,ADBE,ADI,ADSK,AKAM,AMAT,AMD,ANSS,APH,ASML,ASX,AVGO,BR,CDNS,CHKP,CRM,CSCO,CTSH,EPAM,ERIC,FICO,FIS,FTNT,GIB,GLW,GRMN,HPQ,IBM,INFY,INTC,INTU,IT,JKHY,KLAC,LDOS,LRCX,MCHP,MRVL,MSFT,MSI,MU,NOW,NTAP,NVDA,NXPI,ORCL,OTEX,PANW,QCOM,SAP,SNPS,SSNC,STM,STX,SWKS,TDY,TEL,TER,TSM,TXN,TYL,UI,VRSN,WDAY,WDC,ZBRA
2013-01-16,15.327798843383789,55.60498809814453,37.880001068115234,31.8319149017334,36.72999954223633,39.369998931884766,9.965527534484863,2.7200000286102295,72.63999938964844,7.576674938201904,56.41035079956055,2.1749749183654785,2.5239975452423096,18.09282875061035,14.130000114440918,49.18000030517578,42.04160690307617,14.292733192443848,34.7358283996582,20.219999313354492,7.047289848327637,43.6240119934082,29.73050308227539,3.9839999675750732,24.382354736328125,8.971622467041016,26.667619705200195,5.305677890777588,112.29267883300781,4.673666954040527,15.811334609985352,56.59563064575195,49.7400016784668,35.01734161376953,29.872272491455078,15.39791488647461,3.26904034614563,12.573882102966309,7.580992221832275,21.816543579101562,46.79783248901367,7.491307258605957,27.34000015258789,25.490495681762695,0.2789165675640106,26.274351119995117,28.848390579223633,11.15846061706543,9.125,45.745662689208984,63.672603607177734,32.43000030517578,10.130212783813477,6.1021528244018555,19.48928451538086,17.217639923095703,67.62000274658203,29.891948699951172,15.457379341125488,12.716598510742188,22.949636459350586,51.90999984741211,10.975940704345703,39.03064727783203,51.54999923706055,27.766952514648438,41.11000061035156
2013-01-17,15.224525451660156,55.60498809814453,37.72999954223633,32.573265075683594,37.33000183105469,39.75,10.358132362365723,2.740000009536743,73.55999755859375,7.528942584991455,60.41440200805664,2.185258388519287,2.5422556400299072,18.179466247558594,14.210000038146973,49.16999816894531,42.4108772277832,14.238358497619629,34.958431243896484,20.18000030517578,7.102346420288086,44.300819396972656,29.770681381225586,3.9600000381469727,25.079565048217773,8.813971519470215,26.520328521728516,5.274849891662598,112.9107437133789,4.74650764465332,16.218948364257812,57.215972900390625,49.599998474121094,35.08546447753906,31.960250854492188,15.56698226928711,3.4183318614959717,12.668109893798828,7.546259880065918,21.985980987548828,46.870521545410156,7.628045558929443,27.600000381469727,25.66922378540039,0.2826077938079834,26.884138107299805,28.83173942565918,11.338495254516602,9.081666946411133,45.992794036865234,63.29771423339844,32.7400016784668,10.134702682495117,6.37778377532959,19.898387908935547,17.500425338745117,67.91000366210938,30.31673240661621,15.733733177185059,13.045230865478516,23.401426315307617,51.7400016784668,11.040889739990234,39.189754486083984,50.95000076293945,27.7117977142334,41.31999969482422
2013-01-18,15.143357276916504,55.780033111572266,37.97999954223633,32.573265075683594,37.5,39.959999084472656,10.566964149475098,2.4600000381469727,73.08000183105469,7.500082492828369,61.139198303222656,2.2058260440826416,2.5152342319488525,18.25824737548828,14.0,48.119998931884766,42.13578414916992,14.285938262939453,35.31462097167969,20.260000228881836,7.267517566680908,44.280914306640625,29.778718948364258,3.950000047683716,24.531757354736328,8.670654296875,26.460063934326172,5.274849891662598,113.38887023925781,4.753791809082031,15.196327209472656,57.25193786621094,49.970001220703125,35.264259338378906,31.92946434020996,15.56698226928711,3.4225974082946777,12.637958526611328,7.5375752449035645,21.985980987548828,47.65383529663086,7.706181526184082,27.399999618530273,25.587305068969727,0.28076210618019104,26.570280075073242,29.23980712890625,11.634683609008789,9.226667404174805,45.66799545288086,63.06136703491211,32.2400016784668,10.193024635314941,6.354813098907471,20.102943420410156,16.870214462280273,68.0,30.458324432373047,15.77978515625,12.959495544433594,23.662622451782227,51.77000045776367,11.003777503967285,39.32897186279297,50.38999938964844,27.46054458618164,41.529998779296875
2013-01-22,15.287816047668457,56.05849838256836,37.95000076293945,32.64134216308594,36.54999923706055,39.93000030517578,10.617087364196777,2.450000047683716,72.70999908447266,7.526724815368652,61.802127838134766,2.1389822959899902,2.5152342319488525,18.470914840698242,14.0,47.970001220703125,41.36008071899414,14.183990478515625,34.815975189208984,20.3700008392334,7.171167850494385,44.52974319458008,30.27690887451172,3.864000082015991,24.043712615966797,8.82114028930664,26.038249969482422,5.3180108070373535,114.32760620117188,4.735581874847412,15.139124870300293,57.34185028076172,49.9900016784668,35.647369384765625,31.90481185913086,15.63200569152832,3.419184684753418,12.524884223937988,7.711251258850098,21.905303955078125,47.0723991394043,7.657346248626709,27.6200008392334,25.907520294189453,0.2793779969215393,26.193649291992188,29.089908599853516,11.208791732788086,9.208333015441895,45.66799545288086,63.175472259521484,32.119998931884766,10.215452194213867,6.316531181335449,21.529125213623047,16.773258209228516,69.77999877929688,30.725772857666016,15.742941856384277,12.973793029785156,23.620262145996094,52.06999969482422,10.985223770141602,39.47813415527344,50.630001068115234,29.02324104309082,41.720001220703125
2013-01-23,15.567673683166504,56.687042236328125,38.25,32.79264831542969,36.86000061035156,40.060001373291016,10.608733177185059,2.7300000190734863,72.62000274658203,7.51007604598999,61.2010612487793,2.1441245079040527,2.51377272605896,18.42365074157715,14.020000457763672,48.65999984741211,42.23491668701172,14.014081954956055,34.62008285522461,20.40999984741211,7.246870517730713,44.340633392333984,30.301002502441406,3.941999912261963,24.193115234375,8.763813018798828,25.643220901489258,5.244019508361816,119.36526489257812,4.82754373550415,15.096214294433594,57.242942810058594,49.95000076293945,35.48562240600586,32.24357223510742,15.579987525939941,3.4208908081054688,12.494728088378906,8.084654808044434,22.276451110839844,47.274288177490234,7.598743915557861,27.93000030517578,25.855390548706055,0.279839426279068,26.453699111938477,28.89002227783203,11.311393737792969,9.316666603088379,45.8162841796875,64.07192993164062,32.290000915527344,10.197507858276367,6.239968299865723,20.807512283325195,17.645856857299805,69.66999816894531,30.985355377197266,15.68766975402832,13.052376747131348,23.352008819580078,53.08000183105469,10.892438888549805,39.64718246459961,51.93000030517578,28.845516204833984,41.79999923706055
2013-01-24,13.644163131713867,56.75864791870117,38.11000061035156,32.85316848754883,37.599998474121094,40.560001373291016,10.525196075439453,2.7899999618530273,72.73999786376953,7.520066261291504,62.9246826171875,2.1595494747161865,2.477987766265869,18.533926010131836,13.899999618530273,49.0099983215332,42.6983528137207,14.285938262939453,34.25053405761719,20.899999618530273,7.2744011878967285,44.64917755126953,29.915315628051758,3.990000009536743,24.25287628173828,8.713652610778809,25.837383270263672,5.244019508361816,119.19036865234375,4.792943477630615,14.981790542602539,57.3778190612793,51.5,35.49412155151367,32.00952911376953,15.76205825805664,3.3714122772216797,12.528656005859375,7.9109787940979,22.292572021484375,47.484256744384766,7.647578239440918,29.520000457763672,26.41390609741211,0.28122350573539734,26.462671279907227,29.098237991333008,11.576613426208496,9.33666706085205,45.47030258178711,63.9741325378418,32.86000061035156,10.03599739074707,6.28590726852417,20.949556350708008,17.322673797607422,71.79000091552734,30.914573669433594,14.932304382324219,12.723745346069336,23.35906982421875,53.18000030517578,10.836771011352539,39.76651382446289,53.15999984741211,29.286741256713867,43.0
2013-01-25,13.322516441345215,57.45081329345703,38.31999969482422,33.1330451965332,38.9900016784668,41.150001525878906,10.717325210571289,2.8499999046325684,73.5199966430664,7.51451301574707,65.44377899169922,2.169832944869995,2.4947848320007324,18.48666763305664,14.199999809265137,49.34000015258789,43.08743667602539,14.374289512634277,34.56220245361328,20.920000076293945,7.377631187438965,44.300819396972656,29.891199111938477,4.165999889373779,24.66124153137207,8.770975112915039,25.957910537719727,5.237855434417725,119.51102447509766,4.7956767082214355,14.988946914672852,57.27890396118164,52.83000183105469,35.340885162353516,34.701114654541016,15.775069236755371,3.5693278312683105,12.55126953125,7.954399585723877,22.49428367614746,47.32274627685547,7.686647891998291,31.100000381469727,26.9202823638916,0.286298930644989,26.9827823638916,29.46467399597168,11.474005699157715,9.453332901000977,44.947818756103516,66.00337219238281,33.61000061035156,10.206482887268066,6.561535835266113,21.165477752685547,17.007564544677734,71.0,31.048295974731445,15.254717826843262,12.680877685546875,23.154354095458984,54.41999816894531,10.873881340026855,42.71991729736328,54.38999938964844,29.46446990966797,42.86000061035156
2013-01-28,13.623871803283691,57.363311767578125,38.2400016784668,33.30704879760742,38.86000061035156,40.689998626708984,10.82591724395752,2.819999933242798,73.94000244140625,7.472334861755371,66.70777130126953,2.1595494747161865,2.518155336380005,18.376386642456055,14.119999885559082,49.34000015258789,44.13080596923828,14.313117027282715,34.611167907714844,20.979999542236328,7.4602179527282715,44.64917755126953,29.601938247680664,4.210000038146973,24.213035583496094,8.706483840942383,25.823999404907227,5.247103691101074,119.48768615722656,4.753791809082031,15.053305625915527,57.431739807128906,52.369998931884766,35.36642837524414,34.55329513549805,15.736042976379395,3.5607974529266357,12.709572792053223,8.180179595947266,22.51848602294922,47.65383529663086,7.63781213760376,31.25,27.091569900512695,0.2909129559993744,27.350439071655273,29.59792137145996,11.590160369873047,9.573332786560059,44.95488357543945,65.48994445800781,33.75,10.300699234008789,6.500283241271973,21.256385803222656,17.217639923095703,70.0,30.7886962890625,15.015207290649414,12.516565322875977,23.323774337768555,53.959999084472656,11.096558570861816,42.64036560058594,56.5,29.80765151977539,42.119998931884766
2013-01-29,13.879490852355957,57.04505920410156,38.52000045776367,33.39781951904297,38.86000061035156,40.18000030517578,10.692266464233398,2.740000009536743,74.12000274658203,7.5233964920043945,66.53096771240234,2.185258388519287,2.5247280597686768,18.48666763305664,14.039999961853027,48.7599983215332,43.29314422607422,14.122823715209961,34.682403564453125,20.950000762939453,7.522154331207275,44.17143249511719,29.650146484375,3.941999912261963,24.16323471069336,8.763813018798828,25.830698013305664,5.080627918243408,118.88716888427734,4.775643825531006,15.21778392791748,57.431739807128906,52.22999954223633,35.2557258605957,34.38084030151367,15.879105567932129,3.559943437576294,12.656807899475098,8.206230163574219,22.59917449951172,47.59730529785156,7.4034037590026855,30.200000762939453,26.756454467773438,0.28468406200408936,26.462671279907227,29.797779083251953,11.443036079406738,9.470000267028809,44.799564361572266,66.1908187866211,33.47999954223633,10.300699234008789,6.423721790313721,19.267684936523438,17.104524612426758,69.9000015258789,30.639259338378906,14.996788024902344,12.688023567199707,23.210102081298828,53.689998626708984,11.096558570861816,42.56081008911133,55.93000030517578,28.25720977783203,42.09000015258789
2013-01-30,13.835877418518066,57.55425262451172,37.939998626708984,33.41293716430664,38.72999954223633,40.400001525878906,10.742385864257812,2.6500000953674316,73.7300033569336,7.524506092071533,66.48680114746094,2.1389822959899902,2.559783697128296,18.273998260498047,13.9399995803833,48.540000915527344,42.700836181640625,13.986893653869629,34.7358283996582,20.969999313354492,7.343221664428711,44.23114776611328,29.867095947265625,3.869999885559082,26.165218353271484,8.598999977111816,25.469146728515625,5.05596399307251,118.66559600830078,4.810243606567383,15.282147407531738,56.69453430175781,51.709999084472656,35.204654693603516,33.980472564697266,15.853092193603516,3.5522661209106445,12.72842025756836,8.04992389678955,22.470083236694336,47.39542007446289,7.47177267074585,28.969999313354492,27.210716247558594,0.2842226028442383,26.884138107299805,29.46467399597168,11.350113868713379,8.988332748413086,44.85602569580078,66.45976257324219,33.34000015258789,10.14815902709961,6.370126724243164,19.256324768066406,17.41963005065918,68.81999969482422,30.623502731323242,14.932304382324219,12.716598510742188,23.31667137145996,53.880001068115234,11.588292121887207,42.928741455078125,53.2400016784668,28.7106990814209,42.68000030517578
2013-01-31,13.795294761657715,57.19623947143555,37.83000183105469,33.01202392578125,38.880001068115234,40.709999084472656,10.784154891967773,2.5999999046325684,73.5999984741211,7.500082492828369,66.37187194824219,2.051571846008301,2.6123664379119873,18.565433502197266,13.930000305175781,50.0,42.65869903564453,13.98009967803955,34.807071685791016,20.719999313354492,7.98325777053833,44.85818862915039,29.818883895874023,4.7179999351501465,26.722984313964844,8.598999977111816,25.36871910095215,5.089876174926758,118.40323638916016,4.800227165222168,15.046154975891113,56.083168029785156,51.5099983215332,35.315338134765625,33.82033920288086,15.736042976379395,3.5096118450164795,12.607805252075195,8.032551765441895,22.147354125976562,47.153160095214844,7.3838677406311035,27.719999313354492,26.808584213256836,0.2828384041786194,26.902074813842773,29.57292366027832,11.295905113220215,9.226667404174805,46.6141357421875,66.84278106689453,33.439998626708984,10.15264892578125,6.607473850250244,19.307458877563477,19.342573165893555,68.26000213623047,30.584192276000977,14.886241912841797,12.673737525939941,23.501384735107422,54.04999923706055,11.950139045715332,43.16740036010742,53.41999816894531,28.802623748779297,43.279998779296875
2013-02-01,13.738662719726562,58.71583938598633,38.34000015258789,33.791175842285156,38.939998626708984,41.810001373291016,11.001340866088867,2.5999999046325684,74.41999816894531,7.599982738494873,69.129638671875,2.097848415374756,2.648153066635132,18.57330894470215,14.149999618530273,50.97999954223633,43.38483428955078,14.156807899475098,35.16324996948242,21.829999923706055,8.437478065490723,45.05724334716797,30.260839462280273,4.71999979019165,26.573583602905273,8.534504890441895,25.777135848999023,5.074461936950684,119.63348388671875,4.809333324432373,15.274994850158691,56.55067825317383,52.41999816894531,35.53669738769531,34.343875885009766,15.840083122253418,3.559091329574585,13.011106491088867,8.258334159851074,22.534622192382812,47.54078674316406,7.647578239440918,28.06999969482422,26.9947509765625,0.28537610173225403,27.583589553833008,30.155899047851562,11.266870498657227,9.06833267211914,47.115413665771484,68.10596466064453,33.91999816894531,10.363506317138672,6.952012538909912,19.13131332397461,19.657676696777344,68.94999694824219,30.969629287719727,15.328409194946289,12.909488677978516,23.956066131591797,53.900001525878906,12.942893028259277,44.09220504760742,53.52000045776367,28.661678314208984,43.650001525878906
2013-02-04,13.3964204788208,57.93614196777344,38.099998474121094,33.322166442871094,38.529998779296875,41.36000061035156,10.859332084655762,2.5199999809265137,73.98999786376953,7.492315769195557,67.55632019042969,2.087564706802368,2.5692780017852783,18.463043212890625,13.760000228881836,50.22999954223633,42.81482696533203,14.150010108947754,34.62453079223633,21.600000381469727,8.396184921264648,44.44015884399414,29.6983585357666,4.578000068664551,26.473981857299805,8.448516845703125,25.428972244262695,4.9881391525268555,118.82302856445312,4.726476669311523,15.131967544555664,55.82244873046875,51.86000061035156,35.48562240600586,34.38084030151367,15.710036277770996,3.579566478729248,12.815107345581055,8.058606147766113,22.139286041259766,47.39542007446289,7.57921028137207,28.959999084472656,26.57028579711914,0.2805314362049103,26.31918716430664,29.256458282470703,11.125551223754883,8.891667366027832,46.3458251953125,66.37010192871094,33.83000183105469,10.112269401550293,6.6763834953308105,19.20517921447754,19.011316299438477,68.19999694824219,30.796566009521484,14.969157218933105,12.788042068481445,23.63636589050293,53.119998931884766,12.868667602539062,44.360694885253906,52.61000061035156,28.422672271728516,43.38999938964844
2013-02-05,13.866470336914062,58.36574935913086,38.5099983215332,33.79873275756836,39.060001373291016,41.04999923706055,11.21017074584961,2.5999999046325684,74.62999725341797,7.64660120010376,67.6181640625,2.051571846008301,2.5860753059387207,18.518173217773438,13.819999694824219,50.810001373291016,42.725608825683594,14.326713562011719,34.8783073425293,21.790000915527344,8.430596351623535,44.88804244995117,29.955486297607422,4.599999904632568,26.83254623413086,8.570333480834961,25.241512298583984,5.120705604553223,118.2399673461914,4.789301872253418,15.30905532836914,56.7035026550293,52.84000015258789,35.86022186279297,34.83045959472656,15.749052047729492,3.6333088874816895,12.898028373718262,8.214912414550781,22.187692642211914,48.38870620727539,7.686647891998291,29.780000686645508,26.793691635131836,0.2869911193847656,26.740659713745117,29.547943115234375,11.233959197998047,8.971667289733887,47.270751953125,66.72867584228516,33.900001525878906,10.201995849609375,6.592161178588867,19.29608726501465,19.05979347229004,68.83000183105469,31.22135353088379,15.55870532989502,12.988077163696289,23.977378845214844,53.75,12.83155345916748,44.8380126953125,52.0099983215332,28.575876235961914,43.41999816894531
